freqpweek,freq_car,dist_to_pub,own_car,own_motob,own_bike,own_ebike,opinion_ban_code,aware_ban_no,aware_ban_yes,vehic_bus,vehic_car,vehic_ebike,vehic_moto,vehic_taxi,vehic_tram,vehic_walk,fut_veh_car,fut_veh_ebike,fut_veh_moto,fut_veh_no
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,8,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,2,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
5.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,3,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18.5,8,170,1,2,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
2,0,5000,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2,3,100,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,3,100,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
2,3,15,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2,3,2000,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0
2,3,200,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,3,50,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,200,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2,3,200,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2,3,50,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
